date,temp_c,wind_speed_ms,rh,precip_mm,precip_obs_n,wind_sector
2021-04-08,14.120370370370372,2.2933666666666666,51.99375,0.0,24,S
2021-04-09,11.134259259259258,3.2364333333333333,71.62083333333334,0.00254,24,S
2021-04-10,13.356481481481481,3.0864,73.97083333333335,0.00508,24,S
2021-04-11,11.805555555555557,4.286666666666667,91.10166666666669,9.143999999999998,24,NE
2021-04-12,8.842592592592593,5.0582666666666665,77.65958333333333,7.127239999999999,24,NE
2021-04-13,11.25,2.979233333333333,64.6875,7.87654,24,N
2021-04-14,14.791666666666666,3.0649666666666664,55.86833333333333,0.0,24,S
2021-04-15,11.967592592592593,4.1152,81.0775,23.119079999999997,24,NE
2021-04-16,8.37962962962963,5.551233333333332,66.03166666666667,1.2852399999999997,24,N
2021-04-17,9.328703703703704,4.5009999999999994,59.50875,0.00508,24,NW
2021-04-18,12.569444444444443,3.6436666666666664,50.066250000000004,0.0,24,NW
2021-04-19,14.537037037037038,2.9363666666666663,49.17458333333334,0.00254,24,S
2021-04-20,16.875,3.5364999999999998,47.05916666666667,0.0,24,SW
2021-04-21,13.912037037037036,5.851299999999999,57.69333333333333,6.860539999999999,24,S
2021-04-22,5.787037037037037,9.709299999999999,38.96125,0.0,24,NW
2021-04-23,10.370370370370368,7.201599999999999,30.003749999999997,0.0,24,W
2021-04-24,16.15740740740741,5.0154,28.287499999999998,0.0,24,NW
2021-04-25,13.425925925925926,3.9865999999999997,61.17416666666667,12.705079999999999,24,NW
2021-04-26,11.342592592592593,8.2304,39.24916666666667,0.0,24,NW
2021-04-27,12.569444444444443,3.6436666666666664,27.298750000000002,0.00508,24,S
2021-04-28,15.810185185185185,3.000666666666666,57.278749999999995,0.0,24,NE
2021-04-29,18.26388888888889,2.9149333333333334,69.13125000000001,0.78486,24,S
2021-04-30,18.77314814814815,8.980566666666666,50.35208333333333,0.51562,24,W
2021-05-01,11.527777777777779,9.237766666666666,39.610416666666666,0.0,24,NW
2021-05-02,19.699074074074073,4.929666666666667,28.510833333333334,0.00762,24,SW
2021-05-03,15.370370370370372,3.3864666666666663,66.23666666666666,0.7797799999999998,24,NE
2021-05-04,14.444444444444445,3.9223,79.63291666666667,15.247620000000001,24,NE
2021-05-05,12.5,3.9223,85.22333333333333,7.132319999999999,24,NE
2021-05-06,14.375,6.815799999999999,48.05833333333334,0.254,24,NW
2021-05-07,14.120370370370372,4.415266666666667,41.32541666666667,0.0,24,N
2021-05-08,11.388888888888891,3.4936333333333334,58.90541666666667,1.0286999999999997,24,E
2021-05-09,11.967592592592595,4.5009999999999994,59.61875,4.831079999999999,24,NW
2021-05-10,11.689814814814815,4.929666666666667,70.9325,7.122160000000001,24,NW
2021-05-11,14.722222222222221,4.993966666666666,42.69916666666666,0.0,24,NW
2021-05-12,14.143518518518519,6.708633333333332,37.916666666666664,0.0,24,NW
2021-05-13,16.666666666666668,2.8935,32.57791666666666,0.0,24,N
2021-05-14,18.796296296296294,3.4936333333333334,29.495833333333334,0.0,24,S
2021-05-15,19.97685185185185,3.0221,28.10291666666667,0.0,24,SW
2021-05-16,20.578703703703702,3.3864666666666663,31.005416666666665,0.00508,24,SW
2021-05-17,19.837962962962962,2.6148666666666665,41.16083333333333,0.0,24,S
2021-05-18,22.63888888888889,3.5150666666666663,33.04333333333333,0.0,24,W
2021-05-19,24.76851851851852,3.7508333333333335,32.74333333333333,0.0,24,NW
2021-05-20,20.09259259259259,4.243799999999999,37.66791666666667,0.0,24,S
2021-05-21,19.74537037037037,3.707966666666666,43.51833333333334,0.0,24,S
2021-05-22,23.310185185185187,3.3436,51.60374999999999,0.0,24,NW
2021-05-23,26.435185185185187,6.0442,47.963750000000005,0.0,24,NW
2021-05-24,18.819444444444446,5.894166666666667,45.23041666666666,0.00254,24,S
2021-05-25,17.89351851851852,5.315466666666667,51.665,0.0,24,S
2021-05-26,23.125,4.6296,64.7675,0.508,24,S
2021-05-27,23.65740740740741,5.229733333333333,55.59958333333333,1.5367,24,NW
2021-05-28,17.12962962962963,6.6229,48.02458333333334,10.924539999999999,24,NE
2021-05-29,10.37037037037037,9.4521,80.375,29.984699999999997,24,NE
2021-05-30,10.092592592592593,6.344266666666667,81.37,20.58416,24,NE
2021-05-31,13.888888888888888,4.415266666666667,69.65583333333335,0.27177999999999997,24,NW
2021-06-01,18.98148148148148,2.2933666666666666,59.057500000000005,0.0,24,S
2021-06-02,20.208333333333332,3.8151333333333333,55.91416666666667,0.0,24,S
2021-06-03,18.564814814814813,3.000666666666666,79.66833333333334,3.3146999999999998,24,S
2021-06-04,21.944444444444446,2.9577999999999998,78.84916666666668,21.59508,24,S
2021-06-05,25.787037037037038,3.1721333333333335,59.165416666666665,0.0,24,SW
2021-06-06,30.162037037037038,4.1795,41.530833333333334,0.0,24,S
2021-06-07,28.634259259259256,3.9651666666666663,56.06833333333333,0.00254,24,S
2021-06-08,26.666666666666668,3.2578666666666662,67.80625,11.938,24,S
2021-06-09,26.921296296296294,1.9932999999999998,66.70041666666667,0.0,24,NW
2021-06-10,25.162037037037038,3.8365666666666662,53.42250000000001,0.0,24,NE
2021-06-11,18.425925925925927,4.393833333333332,58.23208333333334,0.00254,24,NE
2021-06-12,18.84259259259259,3.6222333333333334,72.23458333333333,0.00762,24,NE
